ID,sex,x,y,ws,dir,lod
21,M,-40.01608857,-53.85511286,7.666264699,25.70579174,D
21,M,-40.01406,-53.85377,7.616119051,12.69632861,D
21,M,-40.01077,-53.85254,7.616119051,26.72730229,D
21,M,-40.00791422,-53.85077077,7.616119051,39.1646511,D
21,M,-40.00537119,-53.8482904,7.506760335,44.23993427,D
21,M,-40.00299795,-53.84570201,7.506760335,37.89586987,D
21,M,-40.00085189,-53.84387668,7.134047606,36.22677763,D
21,M,-39.99862077,-53.84235521,7.134047606,37.03968601,D
21,M,-39.99634459,-53.8407577,7.134047606,52.71995119,D
21,M,-39.99478438,-53.8387272,6.499641754,8.86463029,D
21,M,-39.98248573,-53.8366284,6.606935581,13.80801609,L
21,M,-39.83057884,-53.84319537,6.194880854,11.3887506,L
21,M,-39.43877547,-53.86399166,6.209588957,11.30634709,L
25,F,-38.76355115,-54.76113013,15.17316133,104.0052902,L
25,F,-38.79225506,-54.80291223,15.32410021,136.6126942,L
25,F,-38.81288347,-54.81415236,15.32410021,114.1066763,L
25,F,-38.8295929,-54.79252461,15.32410021,160.0491085,L
25,F,-38.86411443,-54.79974036,15.1286976,134.7729419,L
25,F,-38.9170779,-54.83771198,15.1286976,141.4762896,L
25,F,-38.96961989,-54.86744778,14.45446714,157.3467833,L
25,F,-39.03258938,-54.89153945,14.45446714,159.2362467,L
25,F,-39.11949772,-54.92242699,12.95862671,165.2493902,L
25,F,-39.22109789,-54.9571164,12.95862671,141.1775195,L
25,F,-39.33277718,-54.92995032,12.95862671,131.6282023,L
25,F,-39.44687269,-54.88814026,12.12098148,124.2901845,L
25,F,-39.52914417,-54.85107935,12.12098148,126.387078,L
25,F,-39.61090012,-54.81692304,11.35224639,119.6714395,D
25,F,-39.69928641,-54.77102793,11.27829264,128.4949544,D
25,F,-39.79096926,-54.73714357,11.27829264,154.8349065,D
25,F,-39.88991792,-54.73088152,10.69322499,172.2345121,D
25,F,-39.97863815,-54.75513619,10.69322499,151.0952399,D
25,F,-40.03443545,-54.78906382,9.042607963,142.6878107,D
25,F,-40.04991416,-54.80236695,9.042607963,145.3036389,D
25,F,-40.06712592,-54.81578801,7.197665781,149.4670475,D
25,F,-40.07692256,-54.82135186,7.197665781,48.24054726,D
25,F,-40.07283112,-54.81686378,7.197665781,47.66530672,D
25,F,-40.06879652,-54.81254337,5.382193577,53.7229754,D
25,F,-40.06373946,-54.80872754,5.382193577,49.52719717,D
25,F,-40.05868653,-54.80544338,5.302693647,82.06188163,D
25,F,-40.10320058,-54.86961623,5.302693647,83.57465136,D
25,F,-40.18056734,-54.97286008,5.302693647,85.38131952,D
25,F,-40.26671424,-55.07824031,4.321641736,71.89198517,D
25,F,-40.3934378,-55.16031365,4.549845574,108.8831941,L
25,F,-40.43567998,-55.16052481,6.44155551,71.70688851,L
25,F,-40.43387528,-55.16101945,6.44155551,35.55417157,L
25,F,-40.44692653,-55.16907415,8.450162157,8.460037832,L
25,F,-40.45733266,-55.18035912,8.450162157,73.00552248,L
25,F,-40.58035576,-55.17738993,8.450162157,65.93892645,L
25,F,-40.84923017,-55.18974617,10.2468054,58.12453411,L
25,F,-41.25322746,-55.21502525,10.43391677,55.44024652,L
25,F,-41.69565301,-55.25643352,13.42445455,38.90616016,L
25,F,-42.04949804,-55.33314084,13.60987795,45.88557636,L
25,F,-42.31994164,-55.37049396,14.20562249,46.55548156,L
25,F,-42.57958581,-55.40492797,13.98861679,48.70101179,L
25,F,-42.74606048,-55.4517939,13.43578304,52.49113154,L
25,F,-42.9303108,-55.50883085,13.22441515,62.5988503,L
25,F,-42.9234361,-55.50852124,13.22441515,38.63814277,L
25,F,-42.92447704,-55.51354742,13.90240603,83.51326442,L
25,F,-42.95931768,-55.53944033,13.90240603,89.53377893,L
25,F,-43.1446587,-55.65028308,13.70178151,39.97263133,L
25,F,-43.13475337,-55.65059173,13.50985831,32.40017209,L
25,F,-43.1247651,-55.65125657,13.50985831,48.80368226,L
25,F,-43.11474095,-55.65028874,13.24934059,43.73588786,L
25,F,-43.10510479,-55.64953962,13.24934059,44.32277156,L
25,F,-43.09584217,-55.6487648,13.24934059,40.75933478,L
25,F,-43.08653041,-55.64831788,13.14381996,84.59552258,L
25,F,-43.10300168,-55.66611029,13.14381996,95.28221336,L
25,F,-43.24133964,-55.76476842,11.89495456,103.1339659,L
25,F,-43.4403678,-55.88737581,11.75437682,107.5108185,L
25,F,-43.63888451,-55.99572057,10.81318562,111.6530391,L
25,F,-43.83445021,-56.09998871,10.81318562,109.7031455,L
25,F,-44.01594203,-56.20331148,10.76184433,111.1276181,L
25,F,-44.19793901,-56.30452653,9.989807735,112.4629276,L
25,F,-44.37895454,-56.40586301,9.989807735,111.9056079,L
25,F,-44.56000833,-56.50893371,9.84541301,108.2240135,L
25,F,-44.75057514,-56.61701097,9.84541301,107.8797872,L
25,F,-44.94377668,-56.72758115,9.813097063,105.2813274,L
25,F,-45.13971346,-56.84410632,9.546844602,100.3780824,L
25,F,-45.34143829,-56.95644798,9.546844602,105.5551804,L
25,F,-45.55887807,-57.05713457,9.370757817,108.0303206,L
25,F,-45.76430038,-57.1179773,9.455247153,104.8121745,L
25,F,-45.99012014,-57.19166995,10.29572773,90.29062755,L
25,F,-46.2559423,-57.28839221,10.29572773,93.37105237,L
25,F,-46.53812602,-57.37928409,10.29441999,96.33126535,L
25,F,-46.80627396,-57.45836633,10.97803754,89.66615713,L
25,F,-47.07897419,-57.53869626,10.96343205,89.90740834,L
25,F,-47.3572962,-57.62089349,10.99003352,84.90289445,D
25,F,-47.4190339,-57.64664065,10.99003352,74.98146182,D
25,F,-47.43808061,-57.65790379,10.99003352,43.84233533,D
25,F,-47.4313108,-57.65876554,10.79520821,48.93677124,D
25,F,-47.42375,-57.65873,10.79520821,48.12593806,D
25,F,-47.41331,-57.65876,11.03976072,48.60462019,D
25,F,-47.40158775,-57.6579545,11.03976072,53.28610055,D
25,F,-47.39024248,-57.65666336,11.27398044,62.83775255,D
25,F,-47.38034096,-57.65429369,11.27398044,63.02357079,D
25,F,-47.37036586,-57.65188543,11.27398044,110.5393263,D
25,F,-47.4675699,-57.68273548,11.3652954,105.2741652,D
25,F,-47.65161816,-57.75772838,11.368099,102.9812015,D
25,F,-47.8446198,-57.84387227,11.52343452,111.5200074,D
25,F,-48.04336297,-57.91982202,11.52343452,115.0837969,D
25,F,-48.22816731,-57.98145117,10.92330592,111.4531528,L
25,F,-48.39202458,-58.04767527,9.785691137,117.3165258,L
25,F,-48.57606681,-58.14963991,9.785691137,119.943854,L
25,F,-48.76075374,-58.24273461,8.381930311,174.6507724,L
25,F,-48.94835405,-58.25635778,8.381930311,135.3607729,L
25,F,-49.05490732,-58.22204096,8.246450429,123.5822873,L
25,F,-49.21545613,-58.16967231,8.246450429,115.0608837,L
25,F,-49.41388777,-58.08081769,8.280578907,107.4191259,L
25,F,-49.62707003,-57.96050366,8.43414253,94.07337397,L
25,F,-49.84458139,-57.83002172,8.43414253,94.70856479,L
25,F,-50.06269717,-57.70160026,8.448002394,97.88804392,L
25,F,-50.27902584,-57.57855509,7.506419212,95.82952086,L
25,F,-50.49111619,-57.45787622,7.258022393,89.22359511,L
25,F,-50.63590114,-57.35846008,5.758179905,96.92423432,L
25,F,-50.77997884,-57.25890695,5.34351348,110.1421257,L
25,F,-50.95490715,-57.18731867,4.202446829,120.9102087,L
25,F,-51.13706637,-57.12249164,3.449064171,126.4030553,L
25,F,-51.3166695,-57.0732183,4.041519168,179.785146,L
25,F,-51.50925209,-57.04680124,4.520571372,162.5801937,L
25,F,-51.72027442,-57.04746203,5.195474804,154.8996718,L
25,F,-51.93690045,-57.06260487,6.961539069,155.3655335,L
25,F,-52.17341,-57.08064,4.481460402,156.2495137,L
25,F,-52.39208663,-57.07114558,9.154307155,168.8058663,L
25,F,-52.59936878,-57.07412906,8.870156177,151.0475953,L
25,F,-52.67925772,-57.038532,8.870156177,156.8289855,L
25,F,-52.68120059,-57.03783201,8.025585438,156.2790744,L
25,F,-52.68647646,-57.03548237,8.025585438,155.4653622,L
25,F,-52.69362616,-57.0322045,7.349976387,160.0285508,L
25,F,-52.87522123,-57.02018854,7.289337977,151.389659,L
25,F,-53.10621533,-57.01457074,7.221423268,150.9935923,L
25,F,-53.26802,-57.00029,7.225447878,150.5560874,L
25,F,-53.41604509,-56.98564598,7.225447878,169.9378498,L
25,F,-53.45436963,-56.97375397,6.92653144,97.17957774,L
25,F,-53.56717124,-57.01596557,6.843799071,123.9696968,L
25,F,-53.69111384,-57.02436261,6.685996018,139.7124797,L
25,F,-53.68586188,-56.90861209,6.685996018,162.2722562,L
25,F,-53.7520211,-56.81474456,6.685996018,174.3832504,L
25,F,-53.85071391,-56.73195989,6.645577656,149.0925291,L
25,F,-53.94477331,-56.65666699,6.645577656,176.8861212,L
25,F,-54.0802301,-56.61744339,6.652664996,177.8885624,L
25,F,-54.23606762,-56.59187363,6.652664996,178.3136225,L
25,F,-54.41433514,-56.56955929,7.007776973,177.7923642,L
25,F,-54.59193781,-56.54533564,7.007776973,176.4504753,L
25,F,-54.75536902,-56.51313048,7.23315846,164.3213526,L
25,F,-54.86785832,-56.47612624,7.419152341,141.3634676,D
25,F,-54.95522435,-56.41030241,7.419152341,121.5977996,D
25,F,-55.00242831,-56.32226974,7.781606833,109.2502171,D
25,F,-55.02590141,-56.2232498,7.781606833,104.8314303,D
25,F,-55.03375272,-56.14243546,7.520654814,97.28217304,D
25,F,-55.02329147,-56.08252168,7.668277541,91.78154761,D
25,F,-55.02102381,-56.07318001,7.668277541,95.79117515,D
25,F,-55.01995188,-56.063962,8.194716291,94.88820938,D
25,F,-55.0199653,-56.05503167,8.194716291,93.05736272,D
25,F,-55.0194989,-56.04664455,8.368543015,89.70724228,D
25,F,-55.01937023,-56.03795515,8.368543015,88.84843272,D
25,F,-55.01901497,-56.02941125,8.368543015,121.9647605,D
25,F,-55.07026617,-55.98302873,8.625864682,120.1250651,D
25,F,-55.15765,-55.90911,8.625864682,106.3976212,D
25,F,-55.18338688,-55.86906153,9.100058534,105.2455769,D
25,F,-55.27605403,-55.74953709,9.457793133,95.55688201,D
25,F,-55.3548616,-55.57809148,9.613621326,91.68774702,L
25,F,-55.41723115,-55.41064146,9.71209566,77.87638462,L
25,F,-55.40822,-55.22359,10.11068503,82.78912232,L
25,F,-55.43332361,-55.04630746,10.39466171,81.56303746,L
25,F,-55.45160035,-54.88196633,10.55068335,79.42701687,L
25,F,-55.46110573,-54.73409032,10.32473598,76.74157806,L
25,F,-55.47302368,-54.63621125,10.42616015,74.96088433,L
25,F,-55.48211215,-54.44618699,10.42616015,25.86737377,L
25,F,-55.36804963,-54.38512267,11.07093852,17.94738023,L
25,F,-55.19591127,-54.38635601,11.08975454,19.77207699,L
25,F,-55.08857158,-54.3894669,11.14837661,19.40108547,L
25,F,-54.99071399,-54.39247876,11.14837661,2.592689981,L
25,F,-54.9855639,-54.3914476,11.14837661,0.503427522,L
25,F,-54.97977477,-54.39042449,11.34812553,0.891391829,L
25,F,-54.97317227,-54.38941159,11.34812553,8.133272307,L
25,F,-54.96716157,-54.38799642,11.31749973,18.84646398,L
25,F,-54.96167765,-54.38628003,11.2955916,21.38345507,L
25,F,-54.9552214,-54.38400515,11.39608277,30.30634093,L
25,F,-54.94898185,-54.38126806,11.39608277,37.71346463,L
25,F,-54.94340586,-54.37808806,11.39608277,39.74790598,L
25,F,-54.93811652,-54.37484921,11.31142658,51.35534069,L
25,F,-54.93362387,-54.37132443,11.31142658,53.68720041,L
25,F,-54.9297899,-54.36804563,11.34946941,57.04516586,L
25,F,-54.92596509,-54.36495643,11.34946941,47.78153866,L
25,F,-54.92104739,-54.36209756,11.34946941,44.72916701,L
25,F,-54.91576989,-54.35934003,11.70621911,59.21493229,L
25,F,-54.88159742,-54.3357785,11.70621911,53.37261847,L
25,F,-54.70840417,-54.23813174,11.83088267,72.15656497,L
25,F,-54.52012504,-54.06764323,11.59664775,88.59081731,L
25,F,-54.47565349,-53.96821415,11.40545765,149.9052685,L
25,F,-54.49207754,-53.95766654,11.40545765,130.2018615,L
25,F,-54.58591362,-53.99279895,11.40545765,127.2742099,L
25,F,-54.74477716,-54.05907896,9.372749755,116.166092,L
25,F,-54.95059721,-54.13251609,9.487041082,112.4081654,L
25,F,-55.16470397,-54.22435596,7.809037298,88.77629311,L
25,F,-55.35606887,-54.33409039,7.723487885,90.3060293,L
25,F,-55.55658619,-54.4288829,7.538040452,101.7645728,L
25,F,-55.77218842,-54.50195286,7.634001911,153.5030946,L
25,F,-55.85968368,-54.47338338,7.634001911,157.3766965,L
25,F,-55.88655983,-54.39718348,8.713358927,89.6230162,L
25,F,-55.90471382,-54.43597275,8.713358927,66.42001948,L
25,F,-55.87323107,-54.56707833,10.07861292,73.17213787,L
25,F,-55.78075726,-54.64978675,9.280622639,60.24915077,D
25,F,-55.72449802,-54.69228978,9.280622639,69.43307477,D
25,F,-55.68767322,-54.59853216,11.56046753,65.7365648,D
25,F,-55.67703174,-54.42844373,11.56046753,76.38953839,D
25,F,-55.7169987,-54.27310965,11.86453629,97.6055047,D
25,F,-55.76662568,-54.21780499,11.86453629,105.4610576,D
25,F,-55.81747779,-54.17612384,11.86453629,101.7230479,D
25,F,-55.83429505,-54.1602425,11.30051851,95.84912748,D
25,F,-55.83768193,-54.15509758,11.30051851,95.48931678,D
25,F,-55.84079641,-54.15027606,11.25473299,95.25499304,D
25,F,-55.8436516,-54.14558526,11.25473299,82.95778772,D
25,F,-55.84490541,-54.13989125,11.08890126,77.21464473,D
25,F,-55.84537239,-54.1334008,11.08890126,95.16298342,D
25,F,-55.86197907,-54.10711442,11.08890126,79.01530458,D
25,F,-55.86303478,-54.0987052,10.76433276,71.29444162,D
25,F,-55.86291558,-54.091728,11.42822735,162.5770444,D
25,F,-55.86313154,-54.09181,10.71923011,177.2513279,L
25,F,-55.90663444,-54.10260107,10.3526866,139.3542563,L
25,F,-56.01189419,-54.08477914,11.12796212,159.9074199,L
25,F,-56.1082577,-54.0870493,11.04837755,140.4870289,L
25,F,-56.14414077,-54.1490188,10.40169151,110.2141017,L
25,F,-56.12043269,-54.22122262,10.17566913,108.6635563,L
25,F,-56.105396,-54.242754,10.17566913,66.27443951,L
25,F,-56.10731099,-54.23912657,9.349561501,73.98054453,L
25,F,-56.10984124,-54.2356,9.349561501,76.5608654,L
25,F,-56.11241335,-54.23242333,9.349561501,75.48168408,L
25,F,-56.11432362,-54.2299444,10.16464374,81.50508979,L
25,F,-56.115865,-54.22753375,10.16464374,69.81869313,L
25,F,-56.116498,-54.225152,11.54972595,75.39369368,L
25,F,-56.11724847,-54.22283154,11.54972595,79.52692265,L
25,F,-56.11813,-54.2208852,11.54972595,75.88818503,L
25,F,-56.1187875,-54.21894375,10.91625759,8.502158912,L
25,F,-56.1068579,-54.21673048,10.91625759,11.24050646,L
25,F,-56.08954598,-54.214044,10.01288253,70.24221924,L
25,F,-56.09006039,-54.2106976,10.01288253,68.28082178,L
25,F,-56.09034442,-54.20770778,9.762008956,72.54816145,L
25,F,-56.09047714,-54.204798,9.762008956,79.83279638,L
25,F,-56.09119143,-54.202098,9.762008956,78.66298583,L
25,F,-56.09184525,-54.19924263,10.23368546,87.27563312,L
25,F,-56.092595,-54.19615923,10.23368546,84.01307407,L
25,F,-56.09308893,-54.1927469,10.22662384,87.83445843,L
25,F,-56.09325846,-54.18930154,10.22662384,97.45276229,L
25,F,-56.09867259,-54.1733635,10.22662384,97.81528776,L
25,F,-56.12192972,-54.10698153,9.899517033,114.6602296,L
25,F,-56.18488362,-54.00273964,9.547362055,114.6959179,L
25,F,-56.25177914,-53.88847681,8.976917526,117.1472318,L
25,F,-56.32810611,-53.9364176,8.976917526,93.26974418,L
25,F,-56.39484655,-54.04842785,9.189545211,85.81658504,L
25,F,-56.47718495,-54.16966068,9.939404799,85.68818438,L
25,F,-56.57931319,-54.30174678,9.939404799,20.90299751,L
25,F,-56.41409582,-54.41462329,9.442997495,37.52627896,L
25,F,-56.04944212,-54.40040387,9.277332938,39.26993895,L
25,F,-55.73045523,-54.3746404,9.140358603,12.56843938,L
25,F,-55.50720184,-54.4394795,9.280643938,18.00830676,L
25,F,-55.2790895,-54.48628468,9.280643938,24.88080908,L
25,F,-55.04672026,-54.51633795,9.961909662,3.057174993,L
25,F,-54.92970345,-54.57398108,9.715826577,86.47735162,L
25,F,-55.11123367,-54.70350019,10.88136247,88.41197217,D
25,F,-55.30245874,-54.81870277,10.87004295,97.58726419,D
25,F,-55.50929004,-54.90882526,10.83861194,94.95603709,D
25,F,-55.68510896,-54.99025625,10.87944592,93.02129669,D
25,F,-55.74512253,-55.01993397,10.96309345,83.86978582,D
25,F,-55.74984616,-55.02322113,11.43046237,60.27077331,D
25,F,-55.74100859,-55.0219734,11.43046237,58.56850951,D
25,F,-55.72740229,-55.02029661,11.85755365,53.24064471,D
25,F,-55.7130977,-55.01903444,11.85755365,53.19464975,D
25,F,-55.69841577,-55.01774585,11.85755365,55.64545881,D
25,F,-55.68136407,-55.01581706,11.80877474,59.34435781,D
25,F,-55.66405263,-55.01371501,11.80877474,58.76136364,D
25,F,-55.64647727,-55.01168792,12.36372345,100.8635553,D
25,F,-55.73255568,-55.03963468,12.36372345,100.4401493,D
25,F,-55.92944435,-55.10447053,12.71007267,105.616007,D
25,F,-56.14987345,-55.15896045,12.71007267,115.1476513,D
25,F,-56.37945959,-55.19124047,12.81935861,113.5736991,D
25,F,-56.6534206,-55.23306228,12.65299479,116.4997695,L
25,F,-56.80697043,-55.24463968,12.6018027,152.0100561,L
25,F,-56.8796518,-55.22135216,12.22380971,141.3930181,L
25,F,-56.99106906,-55.19105481,12.22380971,126.6267691,L
25,F,-57.20735147,-55.16765059,12.17207046,121.0346069,L
25,F,-57.40377702,-55.1553471,12.62537336,111.1424535,L
25,F,-57.65175618,-55.15244963,12.62537336,110.6807484,L
25,F,-57.91993165,-55.15053167,13.43731907,116.5055533,L
25,F,-58.16160764,-55.14393835,13.33812095,130.1490364,L
25,F,-58.35210725,-55.11492358,13.32509958,178.3812841,L
25,F,-58.4169905,-55.05768287,13.32509958,144.884712,L
25,F,-58.40961945,-54.99171365,13.32509958,114.2244386,L
25,F,-58.29416099,-54.89423766,13.59769546,125.7038646,L
25,F,-58.21176037,-54.78234851,13.74747014,150.7826511,L
25,F,-58.21571299,-54.67420727,12.89990806,141.5143537,L
25,F,-58.40470356,-54.62581349,12.72624102,178.9389227,L
25,F,-58.48551186,-54.53570978,12.72624102,165.9533361,L
25,F,-58.52880348,-54.43857685,11.81537271,148.4013021,L
25,F,-58.53215109,-54.37052819,11.84110976,86.39075374,L
25,F,-58.2101953,-54.28550417,11.21858212,60.89479068,L
25,F,-57.7767811,-54.26277614,11.63626697,57.74073396,L
25,F,-57.33850135,-54.26982605,11.23673532,51.08856225,L
25,F,-56.89616,-54.29602,11.65807349,66.53772462,L
25,F,-56.58920392,-54.27473196,12.04266171,69.52527945,L
25,F,-56.2817525,-54.25106597,11.48170436,69.32351786,L
25,F,-55.96999738,-54.21972352,12.05322265,63.15195569,L
25,F,-55.62034394,-54.2145509,11.60203535,47.07150798,L
25,F,-55.18824402,-54.26578585,12.86618572,45.19516207,L
25,F,-54.82313194,-54.32687193,13.3545444,56.45717493,L
25,F,-54.9582738,-54.47394231,11.84188221,63.18058143,L
25,F,-55.09499,-54.62066,11.12555814,95.26871199,L
25,F,-55.26558103,-54.68148557,8.984879084,113.9809683,L
25,F,-55.42507933,-54.72995512,8.253676625,172.6429292,L
25,F,-55.50169615,-54.69253193,8.033520869,170.7614155,L
25,F,-55.61597291,-54.67773117,7.929672834,85.58856167,L
25,F,-55.60175263,-54.59211201,7.929672834,61.85926919,L
25,F,-55.44441128,-54.42812331,7.217714925,48.80296104,L
25,F,-55.28322987,-54.26210019,7.176716757,50.41256017,L
25,F,-55.10135707,-54.10319039,6.389929581,23.35629753,L
25,F,-54.80606186,-53.96953401,6.83108475,43.68621155,L
25,F,-54.52516096,-53.83237962,7.52583199,54.84322847,D
25,F,-54.26721762,-53.68994878,7.363965191,58.83018867,D
25,F,-54.09610803,-53.59622552,7.363965191,43.83841391,D
25,F,-54.08695847,-53.59337846,5.68608896,9.660968412,D
25,F,-54.0844584,-53.5936516,5.68608896,51.05804137,D
25,F,-54.0833676,-53.5928696,4.03495029,77.66726239,D
25,F,-54.0832529,-53.59142,4.03495029,95.56172077,D
25,F,-54.08412542,-53.58950917,4.03495029,114.5767595,D
25,F,-54.08636202,-53.587552,2.536866695,125.1784112,D
25,F,-54.09005645,-53.58523441,2.536866695,132.060569,D
25,F,-54.09510256,-53.58274752,1.62107525,138.1370509,D
25,F,-54.10147688,-53.58003724,1.62107525,146.0317649,D
25,F,-54.10907648,-53.57766766,1.62107525,156.0082033,D
25,F,-54.11867299,-53.57584758,1.380530176,179.2505337,D
25,F,-54.12757201,-53.57519007,1.380530176,39.15400627,D
25,F,-53.97742359,-53.66576839,1.712488778,5.992796105,D
25,F,-53.6937345,-53.76826548,2.048363625,5.307117185,D
25,F,-53.43225618,-53.88963441,1.629354699,26.46785713,L
25,F,-53.16575984,-53.98450594,1.72690817,2.847713908,L
25,F,-52.85151602,-54.02415815,2.091994886,6.717370801,L
25,F,-52.54818909,-54.07581138,2.235281997,15.95285119,L
25,F,-52.29996319,-54.17227066,1.486954284,126.6881492,L
25,F,-52.31923904,-54.29284165,1.652596946,125.3655491,L
25,F,-52.37336734,-54.33540083,1.652596946,99.72809726,L
25,F,-52.54022727,-54.38652235,1.652596946,89.90880537,L
25,F,-52.78450881,-54.43235677,2.848946586,98.01867194,L
25,F,-53.03895744,-54.47501125,2.757306812,108.1886203,L
25,F,-53.29542505,-54.53355514,1.770931725,76.91326102,L
25,F,-53.55881435,-54.57451815,1.118899913,36.55514792,L
25,F,-53.81375076,-54.58367438,2.893509942,64.71381786,L
25,F,-54.05862892,-54.58568188,2.893509942,75.01280764,L
25,F,-54.30462186,-54.56178993,3.75362656,101.5831638,L
25,F,-54.51677082,-54.50228586,5.91472465,125.8147635,L
25,F,-54.71234597,-54.45485967,6.844756215,124.1794648,L
25,F,-54.89242637,-54.42926881,8.227310123,130.0581769,L
25,F,-55.04516444,-54.42364274,8.896442679,108.713913,L
25,F,-55.24830725,-54.48048881,8.896442679,111.5677528,L
25,F,-55.42831952,-54.52454326,9.913838317,114.2377221,L
25,F,-55.4309291,-54.44429269,9.913838317,97.08544131,L
25,F,-55.36018526,-54.30060793,9.481160833,86.99624979,L
25,F,-55.23839295,-54.14692195,9.340232505,76.57892044,L
25,F,-55.0779682,-54.00620651,8.646752395,81.99004263,L
25,F,-54.89227667,-53.83616534,8.687904892,66.3478676,L
25,F,-54.6210965,-53.68126483,8.773818196,30.70832842,L
25,F,-54.24665353,-53.61617771,8.405744452,17.48612912,L
25,F,-53.88992581,-53.62156977,8.563675511,4.976851463,L
25,F,-53.54459,-53.65594,8.159193042,9.673828904,L
25,F,-53.35793397,-53.72078427,8.101592425,13.30737304,L
25,F,-53.17067,-53.7853,8.101592425,124.7701222,L
25,F,-53.17212192,-53.78262692,8.011317455,133.573791,L
25,F,-53.17412561,-53.77885873,8.011317455,116.7823837,L
25,F,-53.17419252,-53.7755686,8.201328305,23.11015258,L
25,F,-53.15402579,-53.77831502,8.08906217,109.4930461,L
25,F,-53.15822115,-53.78041874,9.361435682,66.65463003,L
25,F,-53.14681574,-53.77640723,9.361435682,44.2428062,L
25,F,-53.14280139,-53.77606086,9.361435682,87.83836336,L
25,F,-53.14785901,-53.78053621,12.21236038,20.70811821,L
25,F,-53.14409576,-53.78310531,12.21236038,35.93813065,D
25,F,-53.1323838,-53.78218076,13.28814705,174.7133547,D
25,F,-53.22989161,-53.77815872,13.25370303,124.6277046,D
25,F,-53.29548675,-53.82574538,13.0673362,89.81389,D
25,F,-53.29475181,-53.80276787,12.08446429,37.11054739,D
25,F,-53.20252124,-53.7366413,12.43621549,22.3621645,D
25,F,-53.02679246,-53.67005243,11.63935228,16.56002879,D
25,F,-52.8628325,-53.61466424,11.70323574,174.5566719,D
25,F,-52.88981567,-53.62019859,11.96364824,135.4050883,D
25,F,-52.89239424,-53.62229144,11.96364824,162.4651172,D
25,F,-52.89665398,-53.62356602,11.96364824,111.184962,D
25,F,-52.91466528,-53.67387202,12.44406154,145.0502372,D
25,F,-52.96141918,-53.69741867,12.44406154,174.481653,D
25,F,-52.98783239,-53.70043377,11.69848158,122.6183838,D
25,F,-52.99190063,-53.70468604,11.69848158,88.06209297,D
25,F,-52.99320185,-53.66439029,11.69848158,82.72070366,D
25,F,-52.99074957,-53.64474819,11.97879579,175.1313967,D
25,F,-53.00641384,-53.6464424,11.97879579,157.3355902,D
25,F,-53.02393143,-53.65200232,11.46180946,91.40066555,L
25,F,-53.0267183,-53.6241101,11.46180946,167.1906151,L
25,F,-53.09890906,-53.61589163,10.86486197,100.1024774,L
25,F,-53.15154871,-53.73664668,10.86486197,86.08892497,L
25,F,-53.15409136,-53.91713458,10.59124411,15.65333721,L
25,F,-53.03193196,-53.9060861,9.813202503,71.40972983,L
25,F,-52.85559939,-53.73865939,10.03788384,67.63864047,L
25,F,-52.67305168,-53.55057008,10.54733013,76.03650316,L
25,F,-52.47324446,-53.35736606,10.60748849,67.88841499,L
25,F,-52.24633799,-53.16043083,10.15387438,96.39608698,L
25,F,-52.23746293,-53.07433511,9.670952058,177.9188587,L
25,F,-52.34988807,-53.05082947,9.752754172,112.1162014,L
25,F,-52.50532018,-53.1583063,10.44478914,96.34303581,L
25,F,-52.66797,-53.28323,10.98336432,91.74561419,L
25,F,-52.8681631,-53.46084386,11.93163084,91.67899048,L
25,F,-53.04399265,-53.59251873,12.2181312,40.70409542,L
25,F,-52.90454473,-53.58456544,12.2181312,22.74154474,L
25,F,-52.85135786,-53.63519289,12.31016191,20.92103002,L
25,F,-52.81689619,-53.67108847,12.31016191,85.96075855,L
25,F,-52.82241677,-53.67570834,12.31870096,77.42187762,L
25,F,-52.82798966,-53.68079685,12.31870096,74.46830154,L
25,F,-52.83364055,-53.68658855,12.31870096,138.7474632,L
25,F,-52.85629208,-53.68556199,12.21450549,117.8305663,L
25,F,-52.92700751,-53.69580514,12.26052183,106.7235043,L
25,F,-53.06155704,-53.73254352,11.70038435,97.70147774,L
25,F,-53.25921688,-53.80184172,11.90421843,98.5014646,L
25,F,-53.51209385,-53.89293745,10.98321012,102.2947802,L
25,F,-53.841919,-53.95960413,11.05454262,94.13413537,L
25,F,-54.20592677,-54.05844826,11.3617566,92.96370549,L
25,F,-54.61548602,-54.16519564,13.36825123,105.3321425,L
25,F,-55.01465459,-54.19809804,14.07521544,95.99583191,L
25,F,-55.38688068,-54.26141554,13.33902624,90.37021879,L
25,F,-55.74431138,-54.37856853,12.91765537,85.00903191,L
25,F,-56.04428831,-54.52582774,13.17138274,67.80781703,L
25,F,-56.22162701,-54.73600022,13.59756737,100.5199343,L
25,F,-56.31961183,-54.83467993,13.59756737,103.201227,L
25,F,-56.39145557,-54.89967058,11.99252654,35.48184435,L
25,F,-56.36414796,-54.91083825,11.99252654,39.88379425,L
25,F,-56.21818027,-54.8400867,11.17081509,2.791319845,L
25,F,-55.9902664,-54.80280645,11.0935633,31.01274676,L
25,F,-55.76077377,-54.85328029,11.08506274,61.70619991,L
25,F,-55.73348739,-54.81412841,11.60007852,44.33810461,D
25,F,-55.65006669,-54.73337227,11.60007852,7.849513938,D
25,F,-55.44499032,-54.71876165,12.682926,36.94856752,D
25,F,-55.29286378,-54.60589469,12.65473491,29.96631713,D
25,F,-55.1679249,-54.52843169,12.42270016,24.9864044,D
25,F,-55.0537477,-54.47052815,12.99160357,52.56469399,D
